-1274.72710828 -128.631589094 -126.196861262 -159.908678853 
-179.698760668 42.6679485299 -14.7097977041 -55.4091311495 
-24.3242595411 217.186454243 -278.777435795 94.3893169614 
1055.61843507 296.883185769 172.167466612 -13.822116062 
-245.440862638 277.45267975 -208.568669547 -43.6130377613 
445.101454108 258.542237617 45.1248178279 -51.8751464662 
-1178.20603285 152.571058673 -124.935434897 -277.057181159 
-2273.39016721 -271.926713558 -272.674824346 -227.758458129 
-362.808380745 -277.320725843 91.6200713905 -20.7965738032 
-162.803782359 67.354769132 -177.978613403 58.9974804299 
-427.953086188 -77.5068941331 -241.680464617 112.882395389 
247.346409744 -90.2243911267 63.8619190275 59.2885922212 
679.934809039 152.341797219 41.0478645237 63.0700233722 
-890.582526891 -227.023709241 122.238618751 -200.9631281 
-359.740143124 171.489935535 -38.5218116785 -147.014653857 
625.664038588 -227.956556563 52.2360992928 231.225151121 
1917.67957696 278.390764431 284.938483025 126.677379128 
558.648233187 -267.600408298 199.380985642 123.731179109 
-196.239201859 -70.6426511945 225.801494572 -183.092280846 
646.512826893 22.4084013262 -54.0475426763 190.734510992 
150.760992909 -152.243241542 201.036477795 -37.0494994657 
611.397136199 59.4907044022 -144.454088158 231.225250724 
378.374371665 -115.915092153 -172.322208579 281.974768288 
1134.59319024 161.791857458 137.804975841 99.1507719831 
99.9622928754 42.7027888559 -166.706546157 128.565452042 
-2141.77942407 -146.052600282 -234.735534761 -286.536390988 
922.170914397 298.142076035 190.565284314 -61.3713232444 
-364.193453921 -83.628471142 142.745795794 -156.06049115 
2264.80218697 295.830352509 268.433298045 217.138193495 
1893.58363516 104.996823126 236.860551664 243.241929909 
512.478101231 -232.872147979 280.819397274 33.7881817091 
1278.13543038 158.793958894 -7.0948085964 245.21178227 
-338.674553406 -192.183389498 219.143286482 -153.169854817 
620.262430436 -193.054418674 293.271455113 31.7416008786 
-382.099185466 -257.527799662 -57.5137524391 76.5269842532 
-980.689848377 5.69304478815 -212.121493609 -89.0159279426 
-925.847566384 84.0178015624 -213.611666896 -113.445680864 
834.265371294 -113.112337888 250.541829077 77.0775206827 
-1072.48593956 -299.693667576 -284.153335783 95.084707037 
798.414120395 159.102871639 157.09937367 2.38975634324 
889.712174064 -90.2680860245 37.6218157161 239.585484666 
941.404026368 280.233321383 174.509474861 -35.4443225692 
324.823294007 117.356573919 207.461769817 -132.89752374 
-173.746642732 -263.657174923 -52.0295809354 127.592965488 
-309.145182761 -170.948051807 -141.092205394 114.148499716 
295.526809143 196.188148846 120.639598612 -114.506812214 
-881.510359132 -202.864707902 148.773878311 -230.712915977 
-334.859701021 -274.559295413 -44.8466423987 87.1365151036 
-501.239892453 207.265386056 -209.672799444 -71.8173722372 
-870.317757124 93.0629096632 -294.629241215 -43.1422573018 
1119.48448357 -54.962699341 284.628767284 93.7955447552 
1099.75464497 -30.7094050822 75.1266001755 234.036987986 
-1571.56826884 -66.5691882459 -123.844406205 -266.816225643 
307.249168733 254.34557705 275.487362953 -257.092032518 
689.381111487 165.823925403 -120.00017128 179.572674593 
115.673044698 -171.204260877 -215.035027355 275.777103499 
-866.271777245 61.8852495683 -276.072670469 -40.3404330302 
504.224197851 -120.363844098 -10.5051991824 193.8816402 
2296.06219452 235.420642822 222.715472304 289.146998478 
-93.9124242128 -280.529168512 200.363769718 -33.6044316613 
216.930546447 -0.455573729812 10.2608024271 46.5704764118 
-333.773680263 -251.309030218 8.29730599507 35.8674430188 
-1235.74887088 -85.6187518223 -286.440439367 -51.2923214252 
678.718854814 221.247618249 244.746751557 -124.708016295 
-309.946029084 202.345107498 86.8818441692 -244.068374513 
531.790038777 110.36538604 -116.053198805 164.890363629 
419.427210139 285.117480281 -182.512006199 99.0095671514 
-691.74760283 191.220338932 -178.448727168 -134.903540213 
682.020634378 183.716702598 -179.510052478 213.275114915 
-1397.09725427 51.5818776403 -266.893542453 -174.840398399 
-761.15457481 177.582984132 -276.98916044 -71.3559759811 
724.417205834 -35.779706932 28.5438382032 177.754388733 
-859.484153412 156.522323896 -266.094393411 -93.6997860028 
1441.31616785 -270.930691384 299.690907607 271.026156127 
-1982.62352995 -189.255556766 -200.540774101 -250.480905364 
-397.303042904 -258.256279968 62.6158119031 -17.0333988383 
682.698541396 160.255920908 -112.051051091 174.743983 
398.656658144 -163.151647884 97.2614021736 108.099600184 
-850.087331562 156.767738923 -212.180629495 -131.866419721 
744.104793282 256.040653697 119.645599523 -31.9597436698 
-824.534275193 -260.455997487 -46.1615097641 -41.3150125589 
108.438711142 -244.175614483 253.902279006 -41.0704816174 
-1583.55391537 -88.8351300383 -132.779651456 -251.915499936 
-454.658288516 25.023814096 -233.069452471 48.8149120937 
-1441.92301212 -180.889752604 -182.934394939 -132.888109861 
661.437686646 153.036761403 -265.070225353 287.634876335 
-1171.80506261 134.278034778 -144.916901924 -251.35806739 
-1547.64697183 -137.01525836 -151.343691114 -204.710839003 
-180.820503996 -102.137944532 -267.715761863 206.730095655 
-950.610170832 -163.81399869 19.6027421839 -170.264280464 
-2369.61600055 -280.019417646 -230.942493152 -279.323388111 
1017.67587446 259.176546603 252.948711125 -64.8265095863 
-1220.73553875 -229.179912096 136.112119109 -292.615804494 
-62.2762668066 -164.185607753 256.637944549 -126.069516586 
-869.923231716 -73.2557377543 -61.369933885 -134.892791449 
973.195094705 279.7049082 210.507267723 -54.4162723273 
-491.54770473 -244.816031195 167.573598517 -126.107592541 
881.48882472 -225.973551344 59.7026508081 288.332595361 
-181.645625052 146.028665837 -136.072954381 -16.1839389378 
-1973.94567355 -146.020849628 -221.888868599 -253.835983351 
27.4990990325 111.672407721 -268.858988622 152.722855752 
-719.405102998 173.728102779 -240.278969634 -86.2980538303 
1316.82424393 63.4463641268 266.534228312 97.7716553159 
359.050300546 -12.9634541041 -211.558166451 255.162700731 
277.412896039 195.565042157 -139.251944303 75.8121686303 
756.706175164 55.2722802733 42.2200042575 129.800596452 
50.4855745658 238.116066335 241.126210913 -287.478549361 
-926.745137481 208.904836376 -262.252575882 -139.530970853 
437.932465729 83.7388052772 190.657531127 -75.354086382 
440.067405194 148.894424071 53.4110811027 -4.66874813801 
-726.927646377 282.360805601 -268.204819122 -121.82566845 
-738.097299744 -184.148050513 -48.9724495009 -55.7250603006 
685.617283382 62.8874838802 147.076071227 29.4656205473 
-1931.07382636 -184.248167495 -165.48530006 -266.435329422 
-321.739353726 135.582329167 -64.5131615794 -99.9622773941 
-84.7544305488 180.193714821 -95.4459133501 -39.7399794334 
-974.211748967 -278.939166262 96.0461632608 -175.937178471 
-953.121638115 -131.435447411 71.3847389167 -225.866806086 
1948.35932118 70.0302402296 281.132931898 241.129542117 
720.404759038 -132.081029929 289.824335428 28.5345085445 
-884.616780702 299.342026687 -134.810975159 -269.738066327 
1644.55668298 -55.9045370073 209.633053684 281.728033174 
48.664846823 73.125710064 151.929126957 -138.29692243 
318.238847336 238.876918131 -28.5695966048 -18.4625783384 
619.145787191 78.336267618 232.054742731 -58.3641940051 
1410.38424925 279.110077697 -9.22294518122 219.959512264 
-868.316662002 140.716824892 -122.599342591 -195.52647022 
-351.080688194 61.2830456791 -210.220886647 39.1080222784 
1093.78216156 -56.1211164682 230.271386225 128.887915992 
883.894726713 13.3568080659 193.554887005 69.2913465227 
-828.005121136 187.272763871 -28.8975304306 -278.957635545 
-250.372853455 132.504115541 -130.446511021 -31.1275680636 
269.138106969 299.180791957 148.228763681 -193.373455866 
-1673.35944095 -21.2210665466 -170.604610411 -279.894779784 
522.301041943 186.639913318 -88.7504296387 104.06168613 
-2283.45099662 -243.170037911 -295.856843822 -227.419505864 
395.837502404 101.617335608 -194.525959808 194.162092941 
-264.718855743 17.9718969916 50.263269641 -112.89782593 
-1374.0119862 -93.0794894106 -33.3723970836 -271.994764291 
288.277449893 217.193591776 -27.4279523224 -16.0948838745 
829.124445371 182.222100395 -172.415520623 245.715346339 
851.642670573 -179.789325268 218.144161109 139.29501363 
967.744318413 192.456135032 155.343200062 29.2403548529 
-331.872941747 -218.974650832 -52.755377564 65.991566948 
308.246115569 -123.450131594 -127.062953773 234.169752784 
384.530007063 99.4830240077 -254.671075263 237.389261204 
470.810234428 256.0421224 95.5055063057 -82.0578571584 
928.906419015 123.560099109 -10.3605987239 178.265093066 
-783.524070949 -190.186728688 -68.8716629175 -49.188169609 
874.529670007 273.985883461 8.80741520043 75.1383590578 
-91.880730297 211.75186813 -124.084480525 -35.687722424 
844.550135562 -118.298360879 77.5752192227 212.184145352 
