-77.9046221664 52.9493434086 -262.334435344 150.799999262 
-188.534740837 -187.178048971 -79.5446078017 106.113795127 
-1351.22442219 191.220511971 -278.22044235 -224.751029769 
-552.994621983 -33.6647716226 124.334967744 -214.667495492 
1008.44895344 -214.6940392 240.878103926 178.800680016 
119.6741837 91.8630776662 -69.8016875344 36.3382727427 
-1902.03319488 -93.388305428 -201.276929878 -277.856448597 
-1248.61602577 16.4287126072 -197.300460914 -172.393017059 
1247.05385273 -37.8078536357 276.440458264 123.337046303 
-1275.80949782 266.059077154 -226.028429093 -282.460591212 
-228.961427585 -267.563988792 -21.6744301634 92.7974601221 
-1056.34780227 -73.5812398162 -123.819945611 -134.43137145 
271.168142825 -37.180148406 209.189309327 -70.5098720863 
1856.60454033 167.433407287 119.270917969 290.981242963 
909.651026623 160.575709713 11.7226044448 138.332948466 
-398.187236547 -118.05809083 48.5850775021 -76.9565718481 
-157.30496719 -128.375256624 163.861238904 -98.034542663 
-81.2280463799 261.102549417 -135.415249889 -49.2968488862 
-349.172334278 244.227103852 -114.247587438 -123.720944917 
204.269383415 103.585928809 60.7538428297 -46.2910006731 
352.465951114 -38.2393715572 -133.019939408 207.001128113 
-642.626419503 229.254444411 -296.280718449 -53.0732882443 
-1825.47134276 -207.398907641 -287.552680569 -137.003871442 
521.384428778 263.269551636 210.742335898 -159.345420547 
1421.69533881 168.750399868 7.48449076227 265.435266698 
585.373728918 -207.106752564 255.203603291 58.4941060433 
89.5797841482 214.938016909 -186.665120244 54.9247777652 
269.161552255 -56.1100824873 166.762700248 -29.7265958784 
-2513.47558627 -246.547049424 -286.447454906 -290.259780675 
-343.682237036 -67.2113702319 240.714878783 -232.85103323 
-108.167508703 -199.109624842 140.466986928 -32.8373049511 
-2289.01388941 -237.322767859 -212.768193523 -294.01594328 
-647.781592482 -239.893126611 -210.089298539 115.568139089 
1135.88163184 47.6043070234 149.516663127 148.030757104 
-752.065980105 -214.121063462 48.4492239683 -117.292881271 
491.062891794 -100.575889723 193.614574097 27.8427372372 
-1318.95089386 -222.887685503 -12.3766392424 -209.01140128 
-255.645799657 75.1700754357 143.441470001 -209.077590133 
1371.58180531 -49.8985473344 111.625828848 284.125353358 
-350.029149953 -10.0862535003 -35.6832405999 -55.7017302882 
